customerID,Male,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumServices,AverageCharges,TenureBucket,TenureContract,HighPaying,CostPerService,ServiceRatio,PricePerTenureMonth,TenureMonthlyCharge,TenureNumServices
6615-ZGEDR,True,False,False,False,1,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.7,19.7,True,1,9.85,<1 year,<1 yearMonth-to-month,False,4.925,0.1111111111111111,0.0,19.7,1
7033-CLAMM,False,False,True,True,48,True,False,False,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.2,1027.25,False,1,20.964285714285715,3-4 years,3-4 yearsTwo year,False,10.482142857142858,0.1111111111111111,20.552040816326528,969.6,48
4023-RTIQM,False,True,True,False,31,False,False,True,True,True,True,False,False,True,One year,True,Credit card (automatic),50.4,1580.1,False,5,49.378125,2-3 years,2-3 yearsOne year,False,8.229687499999999,0.5555555555555556,47.803125,1562.4,155
0864-FVJNJ,False,False,True,True,64,True,True,True,True,True,True,True,True,True,One year,False,Electronic check,113.35,7222.75,False,9,111.11923076923075,5+ years,5+ yearsOne year,True,11.111923076923077,1.0,109.3753846153846,7254.4,576
7356-IWLFW,True,False,True,True,46,True,True,True,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.0,3769.7,False,4,80.2063829787234,3-4 years,3-4 yearsMonth-to-month,True,16.04127659574468,0.4444444444444444,78.50425531914894,3680.0,184
9541-PWTWO,False,False,False,False,52,True,True,True,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),80.95,4233.95,False,7,79.88584905660377,4-5 years,4-5 yearsTwo year,True,9.985731132075472,0.7777777777777778,78.35849056603773,4209.400000000001,364
3967-VQOGC,False,False,True,True,67,True,True,False,False,False,False,False,False,False,Two year,True,Mailed check,24.9,1680.25,False,2,24.709558823529413,5+ years,5+ yearsTwo year,False,8.236519607843137,0.2222222222222222,24.343382352941177,1668.3,134
7872-RDDLZ,False,True,False,False,67,True,True,True,False,True,False,False,False,False,Month-to-month,False,Electronic check,54.9,3725.5,False,4,54.78676470588236,5+ years,5+ yearsMonth-to-month,False,10.95735294117647,0.4444444444444444,53.97941176470588,3678.3,268
9250-WYPLL,False,False,False,False,5,True,True,True,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.55,413.65,True,3,68.94166666666666,<1 year,<1 yearMonth-to-month,True,17.235416666666666,0.3333333333333333,56.35,377.75,15
6308-CQRBU,False,False,True,False,71,True,True,True,False,True,True,True,True,True,Two year,False,Electronic check,109.25,7707.7,False,8,107.05138888888888,5+ years,5+ yearsTwo year,True,11.894598765432098,0.8888888888888888,105.53402777777778,7756.75,568
2754-XBHTB,False,False,False,False,9,True,False,True,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),77.65,714.15,True,3,71.41499999999999,<1 year,<1 yearMonth-to-month,True,17.853749999999998,0.3333333333333333,63.65,698.85,27
1597-LHYNC,False,True,False,False,26,True,True,True,True,True,False,False,False,True,Month-to-month,True,Electronic check,95.0,2497.2,True,6,92.48888888888888,2-3 years,2-3 yearsMonth-to-month,True,13.212698412698412,0.6666666666666666,88.97037037037036,2470.0,156
0186-CAERR,True,False,False,False,71,True,True,True,True,True,True,True,True,True,One year,True,Bank transfer (automatic),116.3,8309.55,False,9,115.41041666666666,5+ years,5+ yearsOne year,True,11.541041666666668,1.0,113.79513888888889,8257.3,639
3043-SUDUA,False,False,False,False,32,True,False,False,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.9,601.55,False,1,18.22878787878788,2-3 years,2-3 yearsMonth-to-month,False,9.114393939393938,0.1111111111111111,17.625757575757575,636.8,32
5442-BHQNG,False,False,False,False,2,True,False,True,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.35,139.25,False,2,46.41666666666666,<1 year,<1 yearMonth-to-month,False,15.47222222222222,0.2222222222222222,22.96666666666667,140.7,4
2169-RRLFW,False,False,True,False,71,True,True,False,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.6,1888.25,False,2,26.225694444444443,5+ years,5+ yearsTwo year,False,8.741898148148147,0.2222222222222222,25.87013888888889,1817.6,142
5872-OEQNH,False,False,False,False,60,False,False,True,True,False,True,False,False,True,One year,True,Electronic check,44.45,2773.9,False,4,45.47377049180328,4-5 years,4-5 yearsOne year,False,9.094754098360657,0.4444444444444444,44.74508196721312,2667.0,240
3162-KKZXO,False,True,False,False,55,True,True,True,False,False,True,False,True,True,One year,True,Electronic check,100.15,5409.75,False,6,96.60267857142856,4-5 years,4-5 yearsOne year,True,13.800382653061224,0.6666666666666666,94.81428571428572,5508.25,330
7055-VKGDA,True,False,False,False,54,True,False,True,True,True,False,True,True,True,One year,True,Credit card (automatic),105.4,5643.4,True,7,102.60727272727271,4-5 years,4-5 yearsOne year,True,12.82590909090909,0.7777777777777778,100.69090909090907,5691.6,378
0754-UKWQP,True,False,False,False,2,True,False,True,False,False,True,False,True,True,Month-to-month,True,Electronic check,95.85,197.7,True,5,65.89999999999999,<1 year,<1 yearMonth-to-month,True,10.983333333333333,0.5555555555555556,33.95,191.7,10
8873-GLDMH,False,False,False,False,6,True,True,True,False,False,False,False,False,False,Month-to-month,True,Mailed check,73.85,401.3,False,3,57.32857142857143,<1 year,<1 yearMonth-to-month,True,14.332142857142856,0.3333333333333333,46.77857142857143,443.1,18
5696-JVVQY,False,False,True,True,48,True,False,True,True,True,True,False,False,True,Two year,True,Credit card (automatic),70.1,3238.4,False,6,66.08979591836734,3-4 years,3-4 yearsTwo year,False,9.44139941690962,0.6666666666666666,64.65918367346939,3364.8,288
8946-BFWSG,True,False,True,True,63,True,True,False,False,False,False,False,False,False,Two year,False,Mailed check,25.25,1573.05,False,2,24.57890625,5+ years,5+ yearsTwo year,False,8.19296875,0.2222222222222222,24.184375,1590.75,126
7493-TPUWZ,True,False,False,False,1,True,True,True,False,True,False,False,False,False,Month-to-month,True,Electronic check,79.15,79.15,True,4,39.575,<1 year,<1 yearMonth-to-month,True,7.915000000000001,0.4444444444444444,0.0,79.15,4
0547-HURJB,True,False,False,True,12,True,False,False,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),21.05,235.8,False,1,18.138461538461534,<1 year,<1 yearMonth-to-month,False,9.069230769230767,0.1111111111111111,16.51923076923077,252.6,12
8904-OPDCK,True,True,True,False,54,False,False,True,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),24.95,1364.75,False,1,24.813636363636363,4-5 years,4-5 yearsMonth-to-month,False,12.40681818181818,0.1111111111111111,24.36,1347.3,54
8845-LWKGE,False,False,True,True,30,True,False,True,False,False,True,True,True,False,One year,True,Electronic check,64.5,1985.15,False,5,64.03709677419356,2-3 years,2-3 yearsOne year,False,10.672849462365592,0.5555555555555556,61.95645161290323,1935.0,150
1577-HKTFG,False,False,True,False,30,True,False,False,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.65,655.85,True,1,21.156451612903226,2-3 years,2-3 yearsMonth-to-month,False,10.578225806451613,0.1111111111111111,20.52258064516129,589.5,30
8752-STIVR,False,False,False,False,4,True,False,True,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.0,303.15,True,3,60.63,<1 year,<1 yearMonth-to-month,True,15.1575,0.3333333333333333,44.83,316.0,12
0691-NIKRI,False,False,False,False,40,True,True,True,False,False,True,True,True,True,One year,True,Credit card (automatic),105.95,4335.2,False,7,105.73658536585366,3-4 years,3-4 yearsOne year,True,13.217073170731709,0.7777777777777778,103.15243902439023,4238.0,280
5022-JNQEQ,False,False,True,True,9,True,False,True,False,False,False,True,False,False,Month-to-month,True,Electronic check,75.85,647.5,False,3,64.75,<1 year,<1 yearMonth-to-month,True,16.1875,0.3333333333333333,57.165,682.65,27
4558-FANTW,False,False,True,True,17,True,False,True,True,False,False,True,True,False,Month-to-month,False,Electronic check,91.85,1574.45,True,5,87.46944444444445,1-2 years,1-2 yearsMonth-to-month,True,14.57824074074074,0.5555555555555556,82.36666666666667,1561.4499999999998,85
3249-VHRIP,False,False,False,False,62,False,False,True,False,True,True,False,False,True,Two year,True,Credit card (automatic),43.6,2748.7,False,4,43.630158730158726,5+ years,5+ yearsTwo year,False,8.726031746031746,0.4444444444444444,42.93809523809524,2703.2000000000003,248
3736-BLEPA,True,False,False,False,28,True,False,True,False,True,False,True,True,False,One year,True,Bank transfer (automatic),91.25,2483.65,False,5,85.64310344827587,2-3 years,2-3 yearsOne year,True,14.273850574712643,0.5555555555555556,82.49655172413793,2555.0,140
4701-LKOZD,False,False,False,False,70,True,True,True,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.75,6367.2,False,9,89.67887323943661,5+ years,5+ yearsTwo year,True,8.96788732394366,1.0,88.41478873239437,6282.5,630
6603-QWSPR,False,False,False,False,46,True,False,True,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),104.4,4904.2,False,7,104.34468085106384,3-4 years,3-4 yearsTwo year,True,13.043085106382978,0.7777777777777778,102.12340425531916,4802.400000000001,322
9921-QFQUL,False,False,True,False,23,True,True,True,False,False,True,False,False,True,Month-to-month,False,Mailed check,90.15,2044.95,False,5,85.20625,1-2 years,1-2 yearsMonth-to-month,True,14.201041666666669,0.5555555555555556,81.45,2073.4500000000003,115
1929-ZCBHE,True,False,True,True,47,False,False,True,True,False,True,True,False,False,One year,False,Electronic check,40.3,1794.8,False,4,37.391666666666666,3-4 years,3-4 yearsOne year,False,7.478333333333333,0.4444444444444444,36.552083333333336,1894.1,188
4378-MYPGO,True,False,True,True,68,True,False,True,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),105.25,7173.15,False,7,103.9586956521739,5+ years,5+ yearsTwo year,True,12.994836956521738,0.7777777777777778,102.43333333333332,7157.0,476
8651-ENBZX,False,True,False,False,60,True,True,True,False,False,True,True,True,True,One year,True,Electronic check,106.0,6441.4,True,7,105.5967213114754,4-5 years,4-5 yearsOne year,True,13.199590163934426,0.7777777777777778,103.85901639344262,6360.0,420
4129-LYCOI,False,False,False,True,67,True,True,True,False,True,False,True,True,True,Two year,True,Electronic check,104.0,7039.05,False,7,103.5154411764706,5+ years,5+ yearsTwo year,True,12.939430147058824,0.7777777777777778,101.9860294117647,6968.0,469
7798-JVXYM,False,False,False,False,14,True,False,True,False,False,False,True,True,True,Month-to-month,True,Electronic check,69.65,921.4,False,5,61.42666666666666,1-2 years,1-2 yearsMonth-to-month,False,10.237777777777778,0.5555555555555556,56.78333333333333,975.1,70
8647-SDTWQ,True,False,True,True,57,True,True,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.3,4018.35,False,3,69.28189655172413,4-5 years,4-5 yearsMonth-to-month,True,17.320474137931033,0.3333333333333333,68.00086206896552,4235.099999999999,171
2696-ECXKC,False,False,True,True,55,True,True,True,True,False,False,False,True,True,One year,False,Mailed check,100.9,5448.6,False,6,97.29642857142858,4-5 years,4-5 yearsOne year,True,13.899489795918369,0.6666666666666666,95.49464285714286,5549.5,330
2081-KJSQF,True,False,False,False,1,True,False,False,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.25,20.25,False,1,10.125,<1 year,<1 yearMonth-to-month,False,5.0625,0.1111111111111111,0.0,20.25,1
7623-TRNQN,True,False,False,True,1,True,False,True,False,False,False,True,False,False,Month-to-month,True,Mailed check,49.9,49.9,True,3,24.95,<1 year,<1 yearMonth-to-month,False,6.2375,0.3333333333333333,0.0,49.9,3
3323-CPBWR,True,False,False,False,23,True,True,True,False,False,True,True,True,False,Month-to-month,True,Credit card (automatic),96.9,2085.45,False,6,86.89375,1-2 years,1-2 yearsMonth-to-month,True,12.413392857142856,0.6666666666666666,82.85624999999999,2228.7000000000003,138
9330-IJWIO,False,False,False,False,13,True,True,True,True,False,False,False,True,True,Month-to-month,True,Electronic check,100.35,1358.85,True,6,97.06071428571428,1-2 years,1-2 yearsMonth-to-month,True,13.865816326530611,0.6666666666666666,89.89285714285714,1304.55,78
3384-CTMSF,True,False,True,False,47,True,True,True,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.1,5135.15,False,7,106.98229166666664,3-4 years,3-4 yearsMonth-to-month,True,13.372786458333332,0.7777777777777778,104.81354166666664,4892.7,329
0902-RFHOF,True,False,False,False,38,True,False,False,False,False,False,False,False,False,One year,False,Mailed check,20.1,730.1,False,1,18.72051282051282,3-4 years,3-4 yearsOne year,False,9.36025641025641,0.1111111111111111,18.205128205128204,763.8000000000001,38
9286-DOJGF,False,True,True,False,38,True,True,True,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),74.95,2869.85,True,3,73.58589743589744,3-4 years,3-4 yearsMonth-to-month,True,18.39647435897436,0.3333333333333333,71.66410256410256,2848.1,114
6048-QBXKL,False,True,False,False,2,True,True,True,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),56.55,118.25,False,4,39.41666666666666,<1 year,<1 yearMonth-to-month,False,7.883333333333333,0.4444444444444444,20.566666666666663,113.1,8
9661-MHUMO,True,True,True,True,1,True,False,True,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),49.25,49.25,True,3,24.625,<1 year,<1 yearMonth-to-month,False,6.15625,0.3333333333333333,0.0,49.25,3
7718-RXDGG,True,False,True,False,15,True,False,True,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),68.6,1108.6,False,2,69.2875,1-2 years,1-2 yearsMonth-to-month,False,23.09583333333333,0.2222222222222222,65.0,1029.0,30
1025-FALIX,False,False,False,False,26,True,False,True,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),69.05,1815.65,False,2,67.2462962962963,2-3 years,2-3 yearsMonth-to-month,False,22.415432098765432,0.2222222222222222,64.6888888888889,1795.3,52
3451-VAWLI,False,False,True,True,35,True,False,False,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.7,730.4,False,1,20.288888888888888,2-3 years,2-3 yearsTwo year,False,10.144444444444444,0.1111111111111111,19.741666666666664,689.5,35
3407-QGWLG,True,False,False,True,3,True,False,False,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.05,75.45,False,1,18.8625,<1 year,<1 yearMonth-to-month,False,9.43125,0.1111111111111111,13.85,60.150000000000006,3
1842-EZJMK,True,False,True,True,50,True,True,True,False,True,False,True,True,True,Month-to-month,False,Electronic check,103.7,5071.05,True,7,99.43235294117648,4-5 years,4-5 yearsMonth-to-month,True,12.42904411764706,0.7777777777777778,97.39901960784314,5185.0,350
2347-WKKAE,True,False,True,False,42,True,True,True,True,False,True,False,False,True,Month-to-month,True,Electronic check,94.4,4014.6,False,6,93.3627906976744,3-4 years,3-4 yearsMonth-to-month,True,13.337541528239202,0.6666666666666666,91.16744186046512,3964.8,252
8735-DCXNF,True,False,True,False,10,True,False,True,True,False,False,True,False,False,Month-to-month,True,Credit card (automatic),54.95,568.85,False,4,51.71363636363637,<1 year,<1 yearMonth-to-month,False,10.342727272727274,0.4444444444444444,46.71818181818182,549.5,40
3214-IYUUQ,False,False,True,False,61,True,False,True,True,True,False,True,False,True,One year,False,Bank transfer (automatic),93.7,5860.7,False,6,94.52741935483871,5+ years,5+ yearsOne year,True,13.503917050691244,0.6666666666666666,93.01612903225806,5715.7,366
1936-UAFEH,False,False,False,False,68,True,True,True,True,True,False,True,True,True,Two year,False,Credit card (automatic),110.25,7279.35,False,8,105.49782608695652,5+ years,5+ yearsTwo year,True,11.721980676328505,0.8888888888888888,103.9,7497.0,544
3587-PMCOY,True,False,False,False,10,True,False,True,True,False,True,False,True,True,One year,True,Electronic check,98.9,1064.95,False,6,96.81363636363636,<1 year,<1 yearOne year,True,13.83051948051948,0.6666666666666666,87.82272727272728,989.0,60
8079-XRJRS,True,False,True,False,65,True,True,True,True,True,True,False,False,False,One year,False,Electronic check,89.75,5769.6,True,6,87.41818181818182,5+ years,5+ yearsOne year,True,12.488311688311688,0.6666666666666666,86.05833333333334,5833.75,390
